Stage,NodeId,UnconProb,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
3,120,0.01070999999999999,24.519278481595034,27.48802792076428,21.369020346202607,24.94317322577464,38.208787623164746,40.39919911527111,25.039463519220604,22.411774150162355,21.642040679521806,22.004612491375674
3,372,0.006059999999999997,25.14758145046402,23.972011604965427,22.241955417502833,24.455962987112688,41.98964355536133,23.827810191152093,44.192282390874695,22.211679501096228,31.324293615866463,23.315488598809416
3,354,0.01416999999999998,27.923935795098323,28.135712586479162,20.7701623959011,18.70061769293179,18.614648923383474,19.991696444673288,20.42777693929534,19.881850193845985,32.93880282535975,21.40900498760797
3,822,0.012929999999999985,21.850930406529187,25.64474133292332,36.5589555877219,20.950111327216778,32.08453695459026,21.632656529364795,20.94664871955782,18.894963474862546,23.128058893560322,18.776418034649797
3,30,0.009519999999999994,24.34529650739538,20.59617676459268,23.705172699205395,22.223552688604318,23.04041339158929,38.7850810154417,24.244628820725456,42.512310395362675,22.263170695614843,21.1914579340688
3,633,0.015179999999999989,19.82329422552075,25.30393526804767,21.615933431263347,20.414364218743206,19.041956300710822,28.734038312967563,18.626015575010516,29.378653720315853,18.233938960456797,19.72869281630973
3,705,0.016299999999999985,18.38000483231614,21.47280788443591,19.347528917628477,21.740941792964335,27.902830620499103,18.293715518621198,18.854032963477856,28.339313256349318,19.162853695069934,23.131487609922903
3,48,0.01634999999999998,33.450159118450884,21.417726294080566,27.030824641634897,19.847522527322578,20.867807297505024,32.290776260691295,22.916915294276563,21.784323424173277,19.679571277076228,19.66200379499996
3,435,0.00985999999999999,42.68710916572891,23.233326122763923,21.582003115758063,22.66180493753285,24.481458436812513,20.115188309907452,36.0157079714781,24.630226530227656,21.701942344407136,21.60664578895245
3,345,0.008629999999999983,22.065242802067033,26.457709636149264,23.590021606820322,25.31439159606385,23.070341233346074,25.002623613787208,23.005452058686487,24.040717776966154,56.93794469045712,23.379510114022672
3,66,0.006399999999999994,24.66289297305437,25.013692561841523,39.08203114364605,44.721746690649304,22.384073466358,25.190018155382358,19.52549283633552,26.919861240733212,22.60190742884673,23.56788074733449
3,237,0.017259999999999987,34.72253472517623,20.5996553907365,19.15969650042519,26.49773723751782,21.28701637283215,19.676589346197908,19.62361421758357,20.368043129334506,20.80713251572428,19.090392094697425
3,894,0.00913999999999999,55.7123222749184,24.15836107771261,23.477915092654804,23.604722336733598,24.75054942370685,23.924453385913292,22.147206902504294,21.80231781834182,20.646462304721407,22.7642432325746
3,534,0.007609999999999997,21.04864783027715,25.34712446087135,33.60817796782496,23.063012343924203,38.58174631177292,34.21048174332593,20.385479508611514,21.76142380497298,25.98296018237748,30.717465700954513
3,174,0.012569999999999991,32.92306360825782,27.017010284746615,22.11646256601945,19.967315413361217,21.66516696519632,21.020624188345316,20.646595828304577,41.3549326764003,22.02873841242379,21.633748761094537
3,273,0.008539999999999992,22.756001115797297,35.02642927282172,21.610835029969696,39.64965969971758,21.931568064113076,29.523971286742096,25.054043290507025,24.876535116940506,30.181538237208105,23.604689424362082
3,642,0.012889999999999993,19.997303478738623,23.854940925061413,19.56777594449073,19.71301572905302,28.805711419148366,21.108668930626003,33.88520695214116,19.489975784691236,18.59086020625102,19.033851139829913
3,111,0.011219999999999987,20.040406523242112,21.433993462619046,36.355822481693465,19.600272016560414,21.982739012224243,21.566842094339243,20.017357713958123,32.24401214514588,20.458295446190537,19.29246898035662
3,498,0.010529999999999992,22.961323305103488,23.30866856292362,26.04724939608483,27.862965818493414,40.15512241478062,24.912349167476002,21.718063858689174,38.26938939118848,21.64348412622152,21.58831704256656
3,408,0.010069999999999997,17.612635664257787,20.971393101084352,20.910924000815523,20.325805458413416,21.649267722610784,21.83328524151292,38.54738045667331,19.92719336978881,25.277010090262834,31.640193716213858
3,21,0.010509999999999992,18.515876153019043,20.241237229009094,18.778798474719373,31.126663177959482,18.836740891851743,34.629373493119516,26.732338362194792,21.674680237063342,20.332951169094255,19.979792283609147
3,597,0.010189999999999992,26.762208058066662,17.973365104007005,18.773322030726842,29.078978328405558,30.435745529123547,19.832097301024124,26.688133837625717,20.383172493830873,28.087515092814254,27.690013898164583
3,525,0.01096999999999999,20.026297970112143,19.514092445264165,22.717949577485538,26.43503198015459,25.759769963275172,40.638814329180846,19.102376378322276,20.735969550645997,28.0071000219254,18.688855087870536
3,741,0.004869999999999997,24.077303982835435,41.17186289360095,25.125701674552488,30.717042266976257,23.102840650187883,37.603827767987184,24.733308320631863,41.85707449782472,22.38880927337556,24.16479948328595
3,732,0.010699999999999998,20.596163581121015,20.94399186406727,32.626360154716174,22.579955026536567,21.027760143317582,22.368121906529293,26.305332744962573,32.89720627782823,20.093468562579485,34.33509936954991
3,615,0.012949999999999996,34.80275424191374,20.88683741546983,21.558468150133415,22.518683376395852,24.917569693737413,24.708857633883074,19.791980912250736,25.55904268299467,18.326034185064422,31.999194629102714
3,858,0.013379999999999987,20.043022529692994,20.199214300266934,33.08887696518106,19.886191197545664,20.565464058943974,23.505418740424634,22.882062059439555,21.11756346381951,37.48837303607645,20.789387521549514
3,75,0.008449999999999994,21.34229854400874,23.551403414833477,21.421376592692948,22.857452964468788,37.4022936048936,23.242404777023097,22.24750646893087,32.199719050900974,25.790021270953627,42.51643476373953
3,669,0.01523999999999999,16.724455694096253,26.77795261132037,21.651102330027015,19.277972433648372,22.54502568843835,23.016468809942033,19.370218389648617,17.17026258799637,21.733396813796762,20.203697782227238
3,156,0.009469999999999994,21.82348611023123,24.3231050150889,22.861022274717172,32.37900802965816,22.616950169756873,22.122651548834586,35.99810461873092,22.237272053936508,34.96113544106346,20.686110516136257
3,462,0.01090999999999999,22.786510791268782,37.23464383171805,36.07239121844282,25.347184923649195,21.019079263288273,22.962254897838424,19.214131156797535,21.25288359010672,19.724634250525988,26.05085327905117
3,309,0.006189999999999991,51.04378770204312,22.301011999628646,21.53886889623134,25.075390887250297,21.97710233062985,28.508985633266672,22.72670413806049,27.109626624672334,35.52840901333925,26.556607234264153
3,660,0.011709999999999993,19.8948805697977,25.907916452357313,19.740483504017778,35.23480470658669,31.354462193837342,21.04544813121948,26.652723862618437,18.86911480684786,18.782290452893406,23.69375606846983
3,219,0.007949999999999992,22.673880937759186,22.976109293699853,22.424703548038167,26.520088009265194,45.29758996103279,23.245450168442467,21.131247406798842,22.16231081430935,39.9826527359367,24.748276029478237
3,264,0.00952999999999999,22.159511292219143,22.424690926947576,20.760239668238373,19.915239033223134,19.705236655218844,40.320792413862705,36.01458183589083,24.752444578336476,25.189059541570245,24.889986950200285
3,777,0.01151999999999999,23.092176836321393,22.314665683404,21.663711029153212,32.2368805817849,20.172257505357987,20.35032294025604,20.605328295271505,41.88050176783138,21.59939384450211,28.148577270645337
3,516,0.016359999999999986,21.898175949304882,20.75235434057855,26.56466140489993,31.861081287951293,18.331532815786087,21.267297783136506,19.821524204806853,20.34059843079894,18.48451027936166,21.106617461749867
3,201,0.008759999999999992,25.980052740002037,33.34661299874478,22.596630351267695,20.10975391869228,25.352524010127308,23.045854499810826,38.91037309966471,33.71020352710181,22.294802302426778,31.215900298795386
3,471,0.005769999999999996,24.33624113411693,22.644042820755004,42.49227715927663,22.401507082929278,21.743220603222056,25.588804572637386,48.19200040217336,23.527467916269643,25.510191398586073,26.246177027477476
3,804,0.01416999999999999,25.414756408078016,19.910045474130197,22.870693627439223,20.85739029724135,42.07174136204741,22.622715738599954,19.341554209329498,20.598842275699333,19.377255529678976,21.198577353418276
3,849,0.012159999999999994,22.241289779702953,19.179562152075288,21.531084267677123,21.586023409113455,22.69470059453916,37.67888044937627,18.81068672167537,21.280025149839044,21.096843351174368,32.78148654796313
3,183,0.009649999999999994,42.586663860040765,21.223357357066362,36.532562632734525,25.215185845277254,22.572037682540657,23.18499134951373,23.55314012453722,28.5400565699084,23.044271432675757,22.249539476338025
3,714,0.009049999999999996,38.482520534057,20.188452997853215,23.333539780075068,19.513776978557125,22.44354081023321,19.585293625707543,21.53016787602608,21.61517824193209,29.30536317423405,34.057502501055666
3,453,0.006099999999999996,35.77143186122979,24.62736484943267,23.32800202885735,23.272884034926005,25.900001788666806,33.08001657348222,45.345080606927496,20.52257205122205,25.34768595005105,22.91469528267264
3,759,0.011799999999999984,25.55780692152394,18.861983733485886,20.749878607154702,22.02558346011007,17.01732580582222,20.499929886739817,36.09611959945503,19.73615159896332,24.69255147820566,19.547896385706636
3,723,0.007549999999999997,26.724728287893395,23.541931997831693,42.34794809132132,22.781557141733742,23.119336723732452,41.89085932600798,22.41330333133767,22.736780352958565,26.160367780591127,22.889397958222006
3,3,0.0034500000000000004,29.23490104441741,23.489606812456994,41.91761740756767,42.11510277286846,25.412976505515566,23.531340243740477,34.018232344771754,21.593898966530908,31.442467876031042,24.643878523844773
3,750,0.007969999999999994,29.68535211671446,21.742410533103737,24.27411480200919,38.29850752804753,22.632746252340546,43.604960019037044,24.77846009229798,23.12424777340199,23.53788151465162,25.943661185161957
3,129,0.00914999999999999,22.455496283250337,22.02822214740339,31.876690996472114,38.060911686230234,24.597385989477047,22.587983542407557,31.367422177411925,22.65565491376635,21.406646995160454,19.6042279565444
3,84,0.004849999999999997,37.36009989761997,40.72345812418707,40.1618993071645,21.83415432180717,25.25121764280978,22.454166572252625,27.10923445279745,23.25787284679377,28.61357433439932,21.59239530969345
3,102,0.006219999999999992,24.468389995534878,25.44343991077382,25.97170969938559,21.72696788345329,23.242442148095066,21.50615722993883,41.22820715185518,23.800486984506385,47.439005524377826,23.593914957695734
3,678,0.010779999999999994,20.596956556674726,17.455796698340905,35.085599610092046,24.784521101895386,26.966174682530234,21.407806821177196,30.536347009957492,21.92624699163323,19.118542054821525,22.86807505080005
3,552,0.005929999999999996,22.343492665297493,46.870141309396224,22.280891168734264,26.22476376930023,29.443768466249196,26.053727587592164,24.422286153806105,21.89910203392519,24.03303642838048,40.40272698641787
3,228,0.008599999999999993,23.026964547126685,30.120054157128838,23.740026414633395,24.08924044204281,54.82419162502235,22.29175205562581,24.884020351002988,23.6904586308454,22.38762466017335,23.362254176496695
3,300,0.006899999999999994,39.654679212850645,24.46973149373802,22.079457200222702,25.934382499177396,43.760769419516684,24.75506383612967,25.069203543762086,25.578445644494973,22.074362837911682,33.668048233220304
3,93,0.007889999999999994,24.470379015194645,23.72770719084911,24.80963581418727,23.18478034024545,23.89250558692967,59.76898805895286,24.503339192295435,24.4941261582365,23.713615611697843,24.170363490179955
3,768,0.006829999999999998,24.649940699234644,22.697399616051776,36.26275328079561,23.03174882743369,39.913447343636314,21.876167141261117,32.707030352301736,21.528581880006822,24.484316915966307,30.26581449058321
3,867,0.010329999999999995,24.92254705052862,20.799953859212263,44.05472270923383,26.535482663601492,20.165292594892293,22.069101889591856,20.482742522725637,20.42626248115267,26.58681752604238,28.45856245147741
3,489,0.008409999999999997,22.957382491824102,19.527383352007682,18.85555208766912,25.89011427542857,26.9635617501168,28.886232932823305,35.66536179738632,23.719306489047803,17.6726458053,30.394655614771043
3,363,0.009969999999999994,21.840290402384074,27.642016318433004,20.59305856941939,27.179449883986138,21.52692940008894,19.08558428507246,20.962059654696642,22.188187648879325,37.39806196649022,35.785451700534125
3,426,0.0043599999999999976,24.7130026601897,22.096642431745845,22.506481365970057,54.13801162924367,24.938273055828148,24.79698378983889,23.79679702373943,36.38444381616477,31.146847635140677,23.902575361333692
3,813,0.009199999999999991,20.979032729296065,27.42581629680538,20.856558886439892,24.42312399226322,20.537317684328503,28.755992672436783,24.15668723686423,23.12205827570484,19.654570561517687,45.73754216625375
3,885,0.008359999999999992,23.66029159932431,19.578451502598874,27.150848025060363,22.176454376143816,20.004122708748167,24.643822646920327,28.288775351422245,23.31484274969127,32.927107280713486,43.66943003627618
3,12,0.011689999999999996,19.114193815724125,20.615552495941287,23.19027022579912,35.65274129095748,23.052263266363468,21.361297245709025,19.28699149774766,22.53251386165743,20.267755275619905,35.082237014338624
3,147,0.00859999999999999,24.829226344972124,24.03364660911563,22.299955366145426,35.721451940813516,20.500327711501434,21.67645207333754,45.14478423704607,26.182697292127585,21.029405305466707,26.57297613480531
3,444,0.007889999999999993,22.029859733785642,23.890420963969373,23.678870032715537,22.249155810666934,23.81125855624206,24.053484618530163,56.20084022838239,28.513226988090803,22.99619659617152,21.063574715238005
3,624,0.016749999999999994,23.019506166450753,22.209862252440946,17.62212852949549,19.884424595523324,17.13606500326597,20.696255881526927,22.519841219208516,19.40820562077565,20.292665268240235,29.76489877281615
3,165,0.0069,23.439700950245,24.524008242825097,58.825382663146186,22.884717002794787,26.983288893820493,23.52757273235194,25.082911830705726,22.418877513106796,23.80214681612895,22.96532304209708
3,318,0.007079999999999996,24.271600384729318,31.01332898785572,37.72832752041635,21.897658057390114,22.858353178746825,22.49040237163353,21.343625779601037,24.835456643405873,22.658951265970394,44.08474468849281
3,390,0.014289999999999992,19.446376679335685,20.71241260566461,22.96116927110042,19.22852342209068,28.884671342731153,20.315792251961316,20.33026723547253,18.606852386825253,24.017199414993094,35.17613165998963
3,210,0.007489999999999997,30.971818508194183,22.791591980255834,23.437106653873467,44.55347129189496,21.75397930840891,23.43788943803686,25.402242457704112,21.500993871466004,24.780055230495343,38.00188683311463
3,417,0.0075399999999999955,22.029559926591656,24.183901537281503,23.37268479521143,57.33762203388616,26.2912505782314,24.327459708309604,23.775269920645343,20.732928800813788,23.301997590695088,22.567138644997662
3,480,0.007279999999999995,27.61224763562739,23.152860790146978,23.566630758449563,23.40841509151721,23.62775140386035,22.48776711751756,24.952901550145732,24.07385747953704,22.79854587111309,59.227829684630834
3,192,0.00492,26.319262744701245,23.565165605429616,48.76176620229073,25.18253132592302,25.197594890001067,22.87167654394068,23.671961510141454,40.0875551332075,21.005844950354255,21.516495812513483
4,157,0.013569999999999981,28.57616094220144,28.137296160740174,16.671616993208826,26.931846443755454,20.60847523404322,19.298866588825945,17.464985796957663,18.039248198186698,26.630156087176232,20.156950180871732
4,382,0.012499999999999992,18.201278955574427,22.053455847456522,37.05501621696008,22.562738192338248,23.92361678668541,21.24918516010175,30.82173281598153,27.70130025329056,18.03549197118127,18.831196735618107
4,499,0.006499999999999991,26.295935988615916,40.706349513485556,33.5555464586671,39.35144603647504,22.132353046102665,30.68302015329303,20.721814160527583,21.078143400179318,22.162355911536107,24.47142449560747
4,292,0.012899999999999986,20.910814934868288,30.504850621219994,19.28406681105141,33.60914479909325,20.113186428479118,18.744999451626434,29.683102451922917,21.30803844674838,19.244426255552735,18.70120144126698
4,355,0.015289999999999977,21.539004664557286,23.62933583688621,20.66708414111064,18.11908430106622,22.30083116392663,22.04162473251421,19.042849350479607,22.364934793596376,43.2816335418329,19.74276186396444
4,760,0.01663999999999998,20.610482978412122,19.019785692450487,19.969124921762138,21.306809015502022,17.77319353895119,21.044092422082713,37.33308203287808,17.834030894633166,20.126736889792852,22.405852906102734
4,778,0.01567999999999998,20.784926174275398,19.03310690872292,21.27660878757452,34.8395584562757,18.520509334315076,18.53617670015848,18.99800341345059,29.637139487915213,19.249309154005466,20.67748942941294
4,508,0.013329999999999979,19.60635111003324,33.167589152935506,19.363707241888473,18.36400249873825,19.810127404386435,16.820781539992904,24.655645933041086,18.730237082558293,27.864760624108268,25.75046427019182
4,328,0.008709999999999987,22.46083578026067,48.21746772012588,22.012229132430875,22.554742816651476,24.253139047392168,23.373658675212237,22.67956061733736,23.149903413658134,41.09489353558697,22.272457881944703
4,184,0.009579999999999984,26.546778420272,21.49911172058046,43.82881286528343,42.24004976043071,21.573985484702046,21.00069723128686,23.435082990685714,24.37043408668225,20.45978397928809,22.462755959194347
4,175,0.009099999999999988,22.205411786223138,39.74828278765181,27.072106458428063,25.479517362562888,23.054136198216646,19.88108728319431,21.18416072671881,45.035818241299154,21.89694388434235,20.74065124410021
4,49,0.016289999999999985,21.857461328801858,17.505812740833335,16.85763394369445,17.43411537312197,27.201754927448246,20.719918719505912,28.97797789375587,24.170604943290176,20.288772549594132,19.957114919894106
4,634,0.014509999999999983,27.67201701678795,22.165990988129796,26.592319015707716,26.39888651203477,16.525392749008166,28.03467634979219,20.17613559570893,19.038919631567133,18.28136752060397,18.136554204886092
4,832,0.008419999999999995,20.359421409841875,47.71662463533773,22.190844228087087,24.22984997284488,22.68026819431688,22.210683045631985,36.66890331889061,21.617839868192203,21.587098840976328,20.013007536438018
4,643,0.014129999999999985,19.896880554234418,25.743610928973236,20.0639888118432,17.04364029378021,20.725317231176444,31.747178630502788,24.872955268345844,15.790939549457724,19.706825767691228,19.3706191384112
4,670,0.010049999999999984,19.949125511840887,29.92545319004106,21.980817055701312,20.031926798558406,19.65559219321825,24.70937777575148,40.12121732602579,39.42469537534092,21.236321434834522,22.884788969589305
4,112,0.013479999999999987,19.89605709613437,19.309843491474172,42.637397773608164,21.181175248115114,18.582165324974607,19.912140080279613,20.429645788009623,18.924701260234873,21.58942191671997,20.070429345732922
4,436,0.00834999999999999,32.36402392791968,35.635749574208404,22.631075163952215,21.827189682446964,24.829558663543303,22.100008844189837,38.83013361769668,18.97908042750242,23.158327595596035,27.62235408638809
4,274,0.004949999999999996,24.163325298312053,72.95447413516949,24.528767362591992,24.277310057903264,25.45606199320496,26.391040468614946,23.802743542658796,26.598938715941223,23.57970606544674,24.21797031409788
4,697,0.006729999999999991,23.179484365453984,42.763227785354964,20.489208529804372,47.85987650704033,27.351195167406107,21.799396419797283,21.09723396680041,24.803966399010726,23.76045066842531,22.951203794406993
4,706,0.019639999999999967,22.02239052192382,22.29804215838135,21.223220183175574,17.0846664916834,17.638953637173987,17.117786482279097,18.72174433608781,25.72340231296672,19.12741143006722,18.99728325967369
4,787,0.007929999999999993,23.638638199505877,43.177926337506605,21.631621262374757,23.10359447335321,22.090141128223728,46.54248369817612,25.027519026959087,20.684542249488377,21.824896535291057,25.05377617380594
4,841,0.01427999999999998,18.14517253916697,35.937999664089766,29.34080753922724,20.816363799841405,19.044075175141536,21.985933763069436,17.452519693152382,20.555447602731082,21.220580679056393,19.958867415155222
4,814,0.01893999999999998,18.92713655822235,21.70416610119465,18.68607477381528,18.800853783634796,20.92476136811888,20.210407912301033,20.050174163567622,22.138296428517776,19.951425397601636,37.846170781270125
4,31,0.01422999999999998,21.9544222624235,19.35565585647478,18.705224125499996,20.157005575929166,18.968538888987556,21.051373516382263,21.948986752272656,44.59948170463393,20.160390233495615,21.999482629555818
4,337,0.010149999999999984,27.099002983344093,49.96602219120567,22.262586054382787,19.249682879438318,21.449219391741615,20.01768446695204,19.07796877106587,21.652297609615843,20.468624807953898,21.226354913556122
4,517,0.013249999999999987,18.36187425629076,34.011139033958045,20.068964550942056,22.80572840294167,30.236919733831975,28.499132473290523,23.814362587033454,23.1718478291294,18.257815843060158,23.237498306531155
4,535,0.010219999999999988,20.257478857116205,43.671216199829004,24.144930271209706,23.342105546597097,21.510992404519758,23.27530004313876,22.285550609936642,24.301951270111996,22.295066266517324,41.39572316819186
4,58,0.018199999999999977,18.136358371908667,17.84823030370259,24.543893877688316,20.399011261960222,24.899640140353252,19.272919766805895,18.777356640091355,16.27599940942116,18.341150093558213,23.226609423050984
4,724,0.007329999999999994,18.773489350198897,20.775480337123437,36.388344925475415,33.9212597484144,21.8919046709247,29.647321919665533,19.48172935175228,21.25221328006958,38.28598512319809,21.94862613214371
4,625,0.014199999999999978,42.29032512269743,19.476537286383593,18.904233837825654,20.521651242562136,18.80395925405043,19.434206914677702,20.84536033107812,19.42213201034189,21.645807053581855,25.912084134824056
4,742,0.01050999999999999,20.033593882200034,32.02382258338258,18.542195533302813,20.678633781869138,21.57730480992609,35.60130495531005,18.71215369621589,35.8316071566491,25.573397252098722,24.095179269454512
4,346,0.0067899999999999905,22.153836159267843,23.493991933155016,20.936000004691905,23.5701633157308,21.688469753099263,23.381559638098967,39.18180156743133,20.649249806528033,51.44816512826376,22.956971494655733
4,607,0.00928999999999999,26.30699472358672,20.068232048971044,20.268153323635687,29.67040322546822,19.297388635220607,18.81664575665167,38.71967853665621,32.936809959152114,20.166597504111937,27.181977146987116
4,571,0.007129999999999991,25.855030217877058,24.04014772740981,24.422538752291292,23.68751176740715,26.160649322738703,21.665294687508148,25.837268778592716,67.3513912263149,23.82428158101815,24.1652285630963
4,598,0.017619999999999983,18.59782567990381,16.91802303754654,18.100926396512136,24.927607381272338,21.286258226916704,22.721309424568762,19.321429807088027,22.142354620643538,31.022565176617352,18.770650958066145
4,229,0.012959999999999982,37.509001583893465,30.452338303524627,20.56285783368738,20.362352948631518,23.31851036474006,20.734698122933395,22.476924217216226,35.455255741134735,22.14596099994161,20.008961785097704
4,454,0.009419999999999986,23.616655156496346,23.003403757906568,23.822016290644715,23.860863528524938,24.383716483511552,41.72034262035927,46.089655673615304,20.950132907732012,23.611524349691603,22.69771850740893
4,445,0.011599999999999989,21.331271438426654,21.051309623076154,19.6301161558391,23.26885087811906,42.03817223630833,22.188301688959662,21.301090308232194,40.627016233742886,23.16183407412572,22.227416170347233
4,247,0.01601999999999998,20.767973824150737,23.86849186685502,18.59810160140996,21.282008319194034,40.528644072893016,20.48604756167819,18.36604520804889,20.34693777308844,20.33842993920275,19.23323552486136
4,463,0.006509999999999993,46.66885495841424,47.25135436757683,23.650926612451414,26.750654598710934,23.740356500945214,22.93081283530679,23.795531463416026,23.057072722487398,24.12336014439316,22.02808137385952
4,805,0.007439999999999992,24.773032398364297,30.23893324394696,43.64294817619394,21.814261537301245,41.80523477074394,21.78367701850666,21.11239107476999,22.063643715960005,19.798445671246924,21.035722286483146
4,13,0.013379999999999987,18.753984965816812,20.388587119833836,21.29474670488355,37.417419774223774,27.628896333676284,19.488100195594523,21.183391782811324,18.778426627440357,18.481929123608268,28.483672590062298
4,283,0.009779999999999981,22.8301712573983,25.071966588892764,20.653883837597814,30.322414484902662,20.90293055382497,22.394660162832878,23.66014399467903,39.94442046280885,43.372139513886424,23.57505900637486
4,400,0.009669999999999984,22.417492763406702,27.274560806722185,27.70217072541251,34.57625626389347,31.889048566628347,18.11707221460874,22.0424765940183,19.51981316378065,30.246930774460974,19.021777617539733
4,319,0.011739999999999992,21.044617326968158,21.2276732107189,34.81037090749925,19.349691298742307,20.638586223282466,29.60376678089349,19.69815075569852,23.30280335755051,21.42829856043495,37.92508288222043
4,715,0.007519999999999993,37.37042645542598,32.655283638220006,20.87879444015306,22.60668158676146,22.884639322988132,21.940605420663815,20.39029383549764,20.960964725848896,20.25569232341119,43.380747852635615
4,22,0.012669999999999992,18.75287629163381,18.563046388021057,22.06784234018367,19.382027686257754,17.955521951403924,39.25437487030761,25.992969993957526,26.837607045369154,20.00774224539817,22.561093648813642
4,427,0.007519999999999995,21.02411560496003,24.091352570778284,24.43220536999691,33.023228682040624,22.032579943680922,20.53573051875208,22.456824087096763,46.77295927358142,23.899860075307974,38.61666484261149
4,661,0.010199999999999983,22.96002306606489,22.374354926258587,22.187936219756576,53.01125915166147,20.632754561047346,21.017025683938677,24.30119323023474,22.298908132313343,29.743287273804697,24.520485438306476
4,202,0.004759999999999992,25.825629288521128,28.703866646791976,23.997032692382916,23.000500839566225,25.366316952206933,25.55683753726202,71.81608957108514,27.069601700589033,24.589007398676625,26.873020581611755
4,823,0.013349999999999982,18.505590716871765,21.52900598792783,26.20713903904307,22.940151855404288,20.98857153952669,21.562207476609004,34.887890149351286,23.226562985468465,35.34716920229431,19.086248011223677
4,364,0.012409999999999985,20.308815393560796,18.20362427027091,22.538549028055186,23.1044869565291,20.525028268863682,18.39080136030223,19.814699793870297,20.647739881818666,38.941284601909445,34.75275679505545
4,733,0.00867999999999999,21.191666075229765,21.379389968561533,22.23905813980667,38.46591029560323,24.10480357918106,35.20194322263029,20.64733072121884,36.62370690234951,20.653607931010164,19.4324433846331
4,526,0.011489999999999988,19.65251784808546,19.888998478095274,20.511745318203047,36.159360767482546,20.15769648604691,37.389594151760775,21.36190788975712,18.83176458622188,20.304632789988197,29.693234779412574
4,895,0.008409999999999989,46.700988592254376,23.425695633487212,24.514689847337,21.724828846693107,21.069757834756423,24.35964969890323,40.68588234057129,20.350311157176545,22.93633003151603,21.193304037756327
4,553,0.0066599999999999914,23.2822220666674,44.19224135857726,21.983182739033843,24.102438339737038,49.735037089836425,23.554708180832662,24.10798759168467,22.687378467798577,23.69940177588251,28.142971670762872
4,166,0.01446999999999999,34.22517346161051,19.35589929099782,33.10398301774339,19.327767646350942,25.137773281272448,19.83674929959128,22.0222206501045,21.580800395697523,20.396675705817582,19.248328953756687
4,391,0.01073999999999999,22.919776962380325,20.219303026644386,23.516666705483612,31.034954029494678,20.351712323009345,21.99952692855649,23.223382137323227,19.844766231299147,22.511327305708697,50.108137178424236
4,859,0.00701999999999999,27.958266153314042,38.85484876718697,43.82040696453309,20.429812146036518,20.172422448542704,28.49714596355928,24.642404550390363,26.989707736383632,20.407107769204234,20.394215469588712
4,490,0.010399999999999984,35.24128165734548,20.42310397204172,19.124553778384566,41.629679954319045,23.7376136828885,25.86959497605924,24.60987076677896,21.36368140065406,18.755247457630652,19.008353303325443
4,796,0.00915999999999999,21.97988336829269,20.945038615151212,22.0653793693081,20.741706975479303,23.10065859182227,20.47467622474003,54.916932289373655,22.75197978334147,23.682367322648354,20.888476398579765
4,85,0.005259999999999996,56.06868900537967,24.23581384687159,39.90261488836461,28.784224990554453,22.05619685644456,23.004961895703786,23.24509716574294,20.702631013424718,21.747541800361386,22.583461123491823
4,472,0.008269999999999993,22.808155871508152,23.414991090223655,39.72599593176685,20.84434534121924,21.065949869918757,20.587902866605102,37.419991503751994,21.561879701239153,21.54276659537561,34.75870186181197
4,373,0.008649999999999982,22.79996524647802,22.137623872278773,23.792904721800973,44.59358266230705,25.63124745720418,23.04824547072196,46.93063239359537,22.899308631701107,22.76176218748599,23.216943362819112
4,130,0.007539999999999994,21.960059749057667,22.094888563556772,24.214444653760754,44.148337630075886,48.91210164481807,25.637067052904015,22.768954047559358,23.780740940453672,21.72557250129111,24.076115990746892
4,103,0.007949999999999988,23.09452641836649,23.32612722860185,24.624023512446698,26.45371437463583,43.99480976890853,22.573258464660533,24.368927569644462,23.18155132755487,47.799689074940794,22.037580885015
4,652,0.005629999999999995,23.563590770904433,25.036572595675864,29.2095117295806,23.024853123390415,41.82224192090587,21.756169578581943,38.78674183718244,38.48792518108443,24.376624149155592,23.56445273347126
4,688,0.010229999999999987,24.62360502576359,23.067375880081148,22.997490047227362,22.63609675001651,43.44654983510848,43.2998121657915,23.81717968948096,23.254876221544844,21.86487109433995,24.45182114779931
4,139,0.006869999999999997,19.950527646242556,29.123539987981527,49.393725682579635,21.192842546765736,21.42310401059425,20.327155988880403,21.5606647838123,24.526434983600055,37.20603972137042,23.304106673732775
4,310,0.00657999999999999,46.820102844674125,22.66150889822919,19.870532807425953,19.831886449031686,24.065476109889158,22.482188092402826,21.15796667745504,23.793561680275978,45.22352524586148,22.13251934848204
4,877,0.011609999999999983,19.188032992694232,20.286727008755467,19.979425984049907,21.622491369323814,26.23375882457578,41.30829046329691,20.436387553660953,18.972812773530066,30.28832093246789,20.916828945637405
4,76,0.010989999999999988,23.00070498957157,21.338289441098258,23.203156369193323,20.439327064405955,41.18224948430253,22.03989864333907,20.04291240240915,21.986858675301153,29.043427408032624,39.88549366557999
4,238,0.011269999999999987,40.738519196423084,20.899874657733303,20.67824915846029,23.06319927931582,40.628753194440414,21.14799662555873,22.96368112224786,21.86172626762138,21.018616934758665,22.214276560556833
4,769,0.01098999999999999,22.130507300236054,20.58786265628499,21.44855216643211,21.954282226333852,42.65040710366954,22.255976298163763,39.91049955792793,19.712649251869838,22.005861559838383,27.25297219007542
4,679,0.012169999999999988,19.165566970634163,19.511691489988603,33.998562926303684,19.58818889057389,39.24259592675734,21.348972174746137,22.56903402111568,20.6203531065066,26.21079940608017,20.723218776289244
