NodeId,NodeId,TransProb,PostProb
227,399,0.06413612565445026,0.06012269938650308
227,894,0.007853403141361256,0.006564551422319474
227,246,0.02617801047120419,0.015735641227380016
227,606,0.020942408376963352,0.011878247958426128
227,354,0.010471204188481676,0.00564573041637262
227,336,0.060209424083769635,0.03823773898586867
227,84,0.04450261780104712,0.07010309278350511
227,102,0.002617801047120419,0.0032154340836012866
227,120,0.01832460732984293,0.013071895424836596
227,705,0.005235602094240838,0.0024539877300613494
227,453,0.013089005235602094,0.01639344262295081
227,795,0.01832460732984293,0.013645224171539953
227,228,0.03534031413612566,0.0313953488372093
227,642,0.03534031413612566,0.02094647013188517
227,552,0.015706806282722512,0.02023608768971331
227,507,0.04450261780104712,0.03165735567970203
227,435,0.01963350785340314,0.015212981744421903
227,822,0.03926701570680628,0.02320185614849188
227,831,0.13612565445026178,0.09638554216867469
227,696,0.0013089005235602095,7.99360511590727E-4
227,291,0.04842931937172775,0.03165098374679212
227,300,0.003926701570680628,0.00434782608695652
227,597,0.003926701570680628,0.0029440628066732077
227,327,0.04319371727748691,0.0474820143884892
227,381,0.0013089005235602095,6.116207951070333E-4
227,786,0.02617801047120419,0.021953896816684953
227,30,0.0013089005235602095,0.0010504201680672264
227,498,0.009162303664921465,0.0066476733143399774
227,768,0.013089005235602094,0.014641288433382124
227,579,0.010471204188481676,0.007707129094412328
227,804,0.020942408376963352,0.011291460832745232
227,462,0.013089005235602094,0.009165902841429879
227,669,0.011780104712041885,0.005905511811023619
227,273,0.002617801047120419,0.0023419203747072595
227,156,0.006544502617801047,0.005279831045406544
227,678,0.003926701570680628,0.002782931354359924
227,615,0.003926701570680628,0.0023166023166023143
227,660,0.017015706806282723,0.01110162254483347
227,147,0.003926701570680628,0.0034883720930232558
227,57,0.009162303664921465,0.005524861878453036
227,174,0.013089005235602094,0.00795544948289578
227,588,0.006544502617801047,0.006640106241699867
227,489,0.0013089005235602095,0.0011890606420927458
227,363,0.0013089005235602095,0.001003009027081243
227,201,0.017015706806282723,0.014840182648401824
227,48,0.011780104712041885,0.005504587155963304
227,138,0.002617801047120419,0.001990049751243782
227,111,0.0013089005235602095,8.912655971479501E-4
227,129,0.003926701570680628,0.0032786885245901635
227,561,0.002617801047120419,0.0015810276679841895
227,372,0.010471204188481676,0.013201320132013195
227,525,0.0013089005235602095,9.115770282588876E-4
227,444,0.006544502617801047,0.006337135614702154
227,534,0.003926701570680628,0.003942181340341653
227,858,0.0013089005235602095,7.473841554559043E-4
227,723,0.0013089005235602095,0.0013245033112582773
227,183,0.0013089005235602095,0.001036269430051813
227,759,0.002617801047120419,0.0016949152542372885
227,633,0.0013089005235602095,6.587615283267455E-4
227,471,0.0013089005235602095,0.0017331022530329284
227,840,0.002617801047120419,0.0021574973031283696
227,876,0.002617801047120419,0.0017497812773403327
227,516,0.002617801047120419,0.0012224938875305621
227,66,0.0013089005235602095,0.0015624999999999997
227,345,0.0013089005235602095,0.0011587485515643116
227,282,0.002617801047120419,0.0012978585334198567
227,390,0.002617801047120419,0.0013995801259622106
227,219,0.002617801047120419,0.0025157232704402514
227,741,0.0013089005235602095,0.002053388090349075
227,165,0.0013089005235602095,0.001449275362318839
227,93,0.0013089005235602095,0.0012674271229404304
218,300,0.023148148148148147,0.021739130434782608
218,219,0.10185185185185185,0.08301886792452831
218,804,0.021604938271604937,0.009880028228652079
218,327,0.0030864197530864196,0.0028776978417266188
218,138,0.009259259259259259,0.005970149253731347
218,228,0.023148148148148147,0.017441860465116275
218,579,0.2037037037037037,0.12716763005780343
218,345,0.032407407407407406,0.024333719582850546
218,561,0.044753086419753084,0.022924901185770747
218,102,0.016975308641975308,0.017684887459807078
218,597,0.041666666666666664,0.026496565260058873
218,309,0.027777777777777776,0.02907915993537966
218,543,0.040123456790123455,0.025465230166503428
218,39,0.030864197530864196,0.036832412523020254
218,174,0.006172839506172839,0.0031821797931583123
218,336,0.006172839506172839,0.0033250207813798846
218,354,0.026234567901234566,0.011997177134791818
218,246,0.047839506172839504,0.02439024390243903
218,363,0.006172839506172839,0.004012036108324972
218,867,0.006172839506172839,0.0038722168441432695
218,291,0.009259259259259259,0.005132591958939264
218,282,0.0015432098765432098,6.489292667099284E-4
218,732,0.0015432098765432098,9.345794392523356E-4
218,84,0.009259259259259259,0.012371134020618553
218,372,0.0030864197530864196,0.0033003300330032986
218,858,0.016975308641975308,0.008221225710014947
218,714,0.035493827160493825,0.025414364640883966
218,120,0.009259259259259259,0.005602240896358543
218,435,0.010802469135802469,0.007099391480730223
218,498,0.009259259259259259,0.0056980056980056966
218,183,0.010802469135802469,0.007253886010362692
218,786,0.006172839506172839,0.004390779363336991
218,768,0.006172839506172839,0.00585651537335285
218,156,0.006172839506172839,0.0042238648363252355
218,390,0.010802469135802469,0.004898530440867737
218,75,0.006172839506172839,0.004733727810650886
218,795,0.020061728395061727,0.012670565302144244
218,57,0.013888888888888888,0.007103393843725334
218,822,0.013888888888888888,0.006960556844547565
218,651,0.0030864197530864196,0.0036231884057970998
218,894,0.010802469135802469,0.007658643326039388
218,399,0.009259259259259259,0.007361963190184052
218,48,0.006172839506172839,0.002446483180428135
218,678,0.0015432098765432098,9.276437847866414E-4
218,534,0.0030864197530864196,0.002628120893561102
218,777,0.0015432098765432098,8.680555555555553E-4
218,453,0.0030864197530864196,0.0032786885245901626
218,381,0.0015432098765432098,6.116207951070333E-4
218,615,0.0030864197530864196,0.001544401544401543
218,876,0.004629629629629629,0.0026246719160104995
218,705,0.0015432098765432098,6.134969325153374E-4
218,237,0.006172839506172839,0.00231749710312862
218,273,0.0015432098765432098,0.0011709601873536298
218,696,0.004629629629629629,0.0023980815347721812
218,588,0.0015432098765432098,0.0013280212483399736
218,3,0.0015432098765432098,0.0028985507246376777
218,759,0.0030864197530864196,0.0016949152542372885
218,93,0.0015432098765432098,0.0012674271229404304
218,885,0.0015432098765432098,0.0011961722488038275
218,669,0.0015432098765432098,6.561679790026244E-4
218,525,0.0030864197530864196,0.0018231540565177753
218,165,0.0015432098765432098,0.001449275362318839
218,750,0.0015432098765432098,0.001254705144291091
218,408,0.0015432098765432098,9.93048659384309E-4
479,390,0.04153354632587859,0.01819454163750875
479,615,0.01437699680511182,0.006949806949806948
479,480,0.36261980830670926,0.3118131868131869
479,885,0.08466453674121406,0.0633971291866029
479,813,0.12619808306709265,0.08586956521739135
479,318,0.0463258785942492,0.04096045197740113
479,732,0.01437699680511182,0.008411214953271025
479,489,0.009584664536741214,0.00713436385255648
479,849,0.01757188498402556,0.009046052631578948
479,840,0.006389776357827476,0.004314994606256743
479,687,0.012779552715654952,0.007936507936507938
479,363,0.01757188498402556,0.011033099297893681
479,147,0.004792332268370607,0.0034883720930232584
479,714,0.02875399361022364,0.019889502762430938
479,552,0.039936102236421724,0.0421585160202361
479,210,0.022364217252396165,0.018691588785046728
479,408,0.023961661341853034,0.014895729890764644
479,768,0.001597444089456869,0.0014641288433382136
479,624,0.004792332268370607,0.0017910447761194028
479,12,0.01757188498402556,0.009409751924721984
479,75,0.0463258785942492,0.03431952662721894
479,597,0.006389776357827476,0.00392541707556428
479,300,0.009584664536741214,0.008695652173913047
479,786,0.001597444089456869,0.0010976948408342483
479,201,0.009584664536741214,0.006849315068493155
479,507,0.003194888178913738,0.0018621973929236503
479,309,0.003194888178913738,0.003231017770597742
479,381,0.001597444089456869,6.116207951070336E-4
479,336,0.003194888178913738,0.0016625103906899434
479,777,0.001597444089456869,8.680555555555559E-4
479,102,0.003194888178913738,0.0032154340836012887
479,93,0.003194888178913738,0.0025348542458808626
479,867,0.003194888178913738,0.001936108422071636
479,543,0.001597444089456869,9.794319294809018E-4
479,282,0.001597444089456869,6.489292667099289E-4
479,462,0.001597444089456869,9.165902841429887E-4
479,435,0.001597444089456869,0.001014198782961461
695,210,0.17066666666666666,0.2563417890520695
695,138,0.008,0.008955223880597028
695,777,0.041777777777777775,0.04079861111111114
695,624,0.013333333333333334,0.008955223880597019
695,21,0.012444444444444444,0.013320647002854433
695,417,0.036444444444444446,0.05437665782493372
695,813,0.05688888888888889,0.06956521739130442
695,12,0.152,0.1462788708297691
695,750,0.015111111111111112,0.021329987452948573
695,597,0.02311111111111111,0.02551521099116783
695,660,0.03288888888888889,0.03159692570452607
695,75,0.021333333333333333,0.028402366863905345
695,147,0.024888888888888887,0.032558139534883755
695,111,8.888888888888889E-4,8.912655971479512E-4
695,66,0.008,0.01406250000000001
695,408,0.008888888888888889,0.0099304865938431
695,489,0.018666666666666668,0.02497027348394769
695,849,0.008,0.007401315789473687
695,516,0.019555555555555555,0.013447432762836196
695,696,0.024888888888888887,0.02238209432454038
695,462,0.0026666666666666666,0.0027497708524289667
695,480,0.033777777777777775,0.05219780219780223
695,525,0.0017777777777777779,0.0018231540565177774
695,372,8.888888888888889E-4,0.0016501650165016513
695,84,8.888888888888889E-4,0.0020618556701030946
695,714,0.005333333333333333,0.006629834254143649
695,435,0.0035555555555555557,0.004056795131845846
695,318,0.008888888888888889,0.014124293785310741
695,687,0.012444444444444444,0.013888888888888897
695,273,0.019555555555555555,0.02576112412177988
695,183,0.0035555555555555557,0.004145077720207257
695,363,0.025777777777777778,0.029087261785356085
695,732,0.017777777777777778,0.01869158878504673
695,885,0.018666666666666668,0.025119617224880406
695,552,0.008888888888888889,0.016863406408094445
695,840,0.0026666666666666666,0.003236245954692558
695,705,0.0035555555555555557,0.002453987730061352
695,129,0.0044444444444444444,0.005464480874316946
695,156,0.0071111111111111115,0.008447729672650481
695,426,0.008,0.020642201834862393
695,300,0.005333333333333333,0.00869565217391305
695,606,0.005333333333333333,0.004454342984409803
695,345,8.888888888888889E-4,0.001158748551564313
695,561,0.0017777777777777779,0.0015810276679841914
695,615,0.013333333333333334,0.011583011583011588
695,282,0.0026666666666666666,0.0019467878001297872
695,507,0.0017777777777777779,0.0018621973929236514
695,678,0.0044444444444444444,0.0046382189239332116
695,498,0.0035555555555555557,0.0037986704653371352
695,390,0.009777777777777778,0.007697690692792166
695,867,0.0017777777777777779,0.001936108422071637
695,786,0.0035555555555555557,0.004390779363336996
695,201,0.0044444444444444444,0.0057077625570776305
695,336,0.008,0.0074812967581047475
695,3,0.0035555555555555557,0.011594202898550725
695,237,0.005333333333333333,0.0034762456546929337
695,255,0.0071111111111111115,0.0055632823365785854
695,795,8.888888888888889E-4,9.746588693957122E-4
695,534,0.0017777777777777779,0.002628120893561105
695,759,0.0017777777777777779,0.0016949152542372905
695,399,0.006222222222222222,0.008588957055214735
695,768,0.0017777777777777779,0.0029282576866764285
695,30,0.0017777777777777779,0.0021008403361344554
695,642,0.0035555555555555557,0.003103180760279288
695,543,8.888888888888889E-4,9.794319294809022E-4
695,579,8.888888888888889E-4,9.633911368015421E-4
695,102,8.888888888888889E-4,0.0016077170418006452
695,741,0.0026666666666666666,0.006160164271047232
695,120,0.0017777777777777779,0.0018674136321195163
695,246,0.0017777777777777779,0.0015735641227380035
695,309,8.888888888888889E-4,0.0016155088852988716
695,633,8.888888888888889E-4,6.587615283267463E-4
695,264,8.888888888888889E-4,0.0010493179433368322
119,219,0.2374821173104435,0.20880503144654108
119,273,0.017167381974248927,0.01405152224824357
119,525,0.034334763948497854,0.021877848678213324
119,543,0.05007153075822604,0.03428011753183157
119,246,0.04148783977110158,0.022816679779701046
119,795,0.011444921316165951,0.007797270955165695
119,120,0.030042918454935622,0.019607843137254916
119,363,0.01859799713876967,0.013039117352056175
119,579,0.015736766809728183,0.01059730250481696
119,399,0.00715307582260372,0.006134969325153381
119,687,0.011444921316165951,0.00793650793650794
119,57,0.002861230329041488,0.0015785319652722976
119,696,0.008583690987124463,0.004796163069544366
119,255,0.00715307582260372,0.003477051460361615
119,534,0.03862660944206009,0.03547963206307492
119,714,0.001430615164520744,0.001104972375690608
119,417,0.010014306151645207,0.00928381962864722
119,12,0.005722460658082976,0.0034217279726261765
119,561,0.02145922746781116,0.011857707509881434
119,228,0.030042918454935622,0.024418604651162804
119,75,0.017167381974248927,0.01420118343195267
119,39,0.020028612303290415,0.025782688766114205
119,678,0.004291845493562232,0.0027829313543599266
119,345,0.04864091559370529,0.039397450753186625
119,597,0.02575107296137339,0.017664376840039263
119,210,0.002861230329041488,0.00267022696929239
119,138,0.05007153075822604,0.03482587064676622
119,768,0.004291845493562232,0.004392386530014641
119,426,0.00715307582260372,0.011467889908256885
119,372,0.02861230329041488,0.033003300330033014
119,876,0.015736766809728183,0.009623797025371838
119,84,0.001430615164520744,0.0020618556701030937
119,165,0.002861230329041488,0.0028985507246376803
119,498,0.01859799713876967,0.012345679012345687
119,300,0.008583690987124463,0.008695652173913049
119,804,0.010014306151645207,0.004940014114326044
119,822,0.010014306151645207,0.005413766434648111
119,147,0.002861230329041488,0.0023255813953488393
119,156,0.017167381974248927,0.012671594508975719
119,660,0.015736766809728183,0.0093936806148591
119,453,0.00715307582260372,0.008196721311475414
119,354,0.002861230329041488,0.0014114326040931561
119,66,0.002861230329041488,0.003125000000000002
119,309,0.001430615164520744,0.0016155088852988712
119,291,0.002861230329041488,0.0017108639863130891
119,336,0.002861230329041488,0.0016625103906899436
119,111,0.001430615164520744,8.912655971479509E-4
119,858,0.011444921316165951,0.005979073243647238
119,741,0.001430615164520744,0.002053388090349077
119,669,0.004291845493562232,0.001968503937007875
119,849,0.004291845493562232,0.0024671052631578955
119,642,0.001430615164520744,7.757951900698218E-4
119,237,0.001430615164520744,5.793742757821556E-4
119,552,0.005722460658082976,0.006745362563237777
119,390,0.004291845493562232,0.0020993701889433177
119,705,0.002861230329041488,0.0012269938650306758
119,750,0.00715307582260372,0.006273525721455461
119,30,0.001430615164520744,0.0010504201680672273
119,831,0.001430615164520744,9.267840593141806E-4
119,318,0.001430615164520744,0.0014124293785310739
119,102,0.002861230329041488,0.0032154340836012896
119,93,0.002861230329041488,0.002534854245880863
119,489,0.001430615164520744,0.0011890606420927468
119,264,0.001430615164520744,0.001049317943336832
119,21,0.001430615164520744,9.514747859181736E-4
119,3,0.001430615164520744,0.00289855072463768
119,327,0.001430615164520744,0.0014388489208633105
119,885,0.001430615164520744,0.0011961722488038286
119,651,0.001430615164520744,0.0018115942028985514
119,777,0.001430615164520744,8.68055555555556E-4
299,768,0.054373522458628844,0.06734992679355781
299,579,0.07446808510638298,0.0606936416184971
299,300,0.14893617021276595,0.1826086956521739
299,246,0.015366430260047281,0.010228166797797015
299,435,0.02364066193853428,0.020283975659229212
299,750,0.001182033096926714,0.0012547051442910915
299,498,0.014184397163120567,0.011396011396011395
299,804,0.13120567375886524,0.07833450952717007
299,795,0.016548463356973995,0.013645224171539959
299,894,0.030732860520094562,0.028446389496717735
299,822,0.037825059101654845,0.024748646558391346
299,120,0.026004728132387706,0.02054154995331466
299,228,0.06855791962174941,0.06744186046511629
299,705,0.00591016548463357,0.0030674846625766876
299,615,0.03546099290780142,0.023166023166023158
299,237,0.016548463356973995,0.008111239860950173
299,219,0.02127659574468085,0.02264150943396227
299,372,0.004728132387706856,0.006600660066006599
299,48,0.016548463356973995,0.008562691131498474
299,489,0.0035460992907801418,0.0035671819262782386
299,660,0.009456264775413711,0.0068317677198975225
299,696,0.014184397163120567,0.009592326139088727
299,480,0.001182033096926714,0.0013736263736263735
299,597,0.016548463356973995,0.013738959764474973
299,786,0.015366430260047281,0.014270032930845226
299,534,0.02127659574468085,0.023653088042049925
299,84,0.02127659574468085,0.03711340206185566
299,165,0.002364066193853428,0.002898550724637679
299,390,0.004728132387706856,0.002799160251924422
299,75,0.004728132387706856,0.004733727810650888
299,642,0.0070921985815602835,0.0046547711404189285
299,552,0.002364066193853428,0.003372681281618887
299,183,0.031914893617021274,0.02797927461139896
299,462,0.001182033096926714,9.165902841429883E-4
299,588,0.002364066193853428,0.002656042496679948
299,102,0.001182033096926714,0.001607717041800644
299,453,0.010638297872340425,0.014754098360655735
299,678,0.004728132387706856,0.003710575139146567
299,723,0.0035460992907801418,0.003973509933774833
299,399,0.01182033096926714,0.012269938650306756
299,867,0.002364066193853428,0.0019361084220716354
299,714,0.0070921985815602835,0.006629834254143645
299,57,0.00591016548463357,0.003946329913180742
299,309,0.004728132387706856,0.006462035541195481
299,264,0.001182033096926714,0.0010493179433368313
299,291,0.002364066193853428,0.0017108639863130882
299,336,0.0035460992907801418,0.0024937655860349144
299,669,0.002364066193853428,0.0013123359580052493
299,129,0.004728132387706856,0.004371584699453554
299,516,0.0035460992907801418,0.0018337408312958437
299,111,0.002364066193853428,0.001782531194295901
299,192,0.001182033096926714,0.0020325203252032505
299,354,0.002364066193853428,0.0014114326040931555
299,561,0.001182033096926714,7.905138339920951E-4
299,174,0.0035460992907801418,0.002386634844868735
299,66,0.001182033096926714,0.0015625000000000003
299,426,0.001182033096926714,0.002293577981651376
299,831,0.001182033096926714,9.2678405931418E-4
299,201,0.002364066193853428,0.0022831050228310505
299,273,0.001182033096926714,0.0011709601873536302
299,156,0.002364066193853428,0.0021119324181626186
299,210,0.002364066193853428,0.002670226969292389
299,3,0.001182033096926714,0.0028985507246376786
299,624,0.001182033096926714,5.970149253731341E-4
299,849,0.001182033096926714,8.223684210526314E-4
299,39,0.001182033096926714,0.0018416206261510132
623,201,0.0334075723830735,0.051369863013698676
623,435,0.017074981440237565,0.023326572008113607
623,885,0.020786933927245732,0.033492822966507206
623,561,0.038604305864884926,0.04110671936758896
623,174,0.054194506310319225,0.05807478122513925
623,246,0.004454342984409799,0.004720692368214009
623,507,0.0066815144766146995,0.00837988826815643
623,786,0.003711952487008166,0.005488474204171243
623,705,0.03192279138827023,0.026380368098159527
623,624,0.09279881217520415,0.0746268656716418
623,804,7.423904974016332E-4,7.057163020465776E-4
623,237,0.007423904974016332,0.005793742757821556
623,687,0.025983667409057165,0.03472222222222224
623,489,0.015590200445434299,0.02497027348394769
623,408,0.03192279138827023,0.04270109235352532
623,714,0.038604305864884926,0.05745856353591161
623,354,0.016332590942835932,0.01552575864502472
623,57,0.011135857461024499,0.011838989739542232
623,390,0.020786933927245732,0.01959412176347097
623,678,0.002969561989606533,0.0037105751391465686
623,282,0.10319227913882702,0.09020116807268014
623,570,0.022271714922048998,0.03428571428571431
623,615,0.04974016332590943,0.05173745173745175
623,813,0.017817371937639197,0.02608695652173915
623,633,0.015590200445434299,0.013833992094861669
623,642,0.005939123979213066,0.006206361520558574
623,732,0.0400890868596882,0.05046728971962617
623,48,0.005196733481811433,0.004281345565749241
623,75,0.014847809948032665,0.02366863905325445
623,102,0.003711952487008166,0.008038585209003224
623,606,0.007423904974016332,0.0074239049740163375
623,363,0.012620638455827766,0.017051153460381153
623,516,0.002969561989606533,0.0024449877750611264
623,849,0.005196733481811433,0.005756578947368423
623,777,0.034892353377876766,0.04079861111111114
623,336,0.021529324424647365,0.024106400665004184
623,795,0.017817371937639197,0.02339181286549709
623,759,0.014105419450631032,0.016101694915254254
623,660,0.0022271714922048997,0.0025619128949615723
623,597,0.011878247958426132,0.015701668302257124
623,318,0.002969561989606533,0.0056497175141242955
623,300,0.0014847809948032665,0.002898550724637683
623,255,0.010393466963622866,0.009735744089012524
623,381,0.017074981440237565,0.014067278287461777
623,480,0.008908685968819599,0.01648351648351649
623,543,0.0066815144766146995,0.008814887365328119
623,183,0.0014847809948032665,0.0020725388601036277
623,291,0.002969561989606533,0.0034217279726261782
623,264,0.004454342984409799,0.006295907660020992
623,111,0.004454342984409799,0.005347593582887705
623,579,7.423904974016332E-4,9.633911368015417E-4
623,876,0.0014847809948032665,0.0017497812773403342
623,210,0.003711952487008166,0.006675567423230976
623,471,0.0022271714922048997,0.00519930675909879
623,858,0.003711952487008166,0.0037369207772795245
623,30,0.005196733481811433,0.0073529411764705925
623,372,0.0014847809948032665,0.0033003300330033012
623,147,0.003711952487008166,0.005813953488372099
623,651,0.0014847809948032665,0.003623188405797103
623,444,0.002969561989606533,0.005069708491761727
623,156,0.0022271714922048997,0.0031678986272439297
623,12,0.002969561989606533,0.0034217279726261765
623,309,0.005939123979213066,0.01292407108239097
623,750,7.423904974016332E-4,0.0012547051442910922
623,741,7.423904974016332E-4,0.002053388090349077
623,867,7.423904974016332E-4,9.680542110358181E-4
623,39,0.003711952487008166,0.009208103130755072
623,840,0.0014847809948032665,0.0021574973031283718
623,417,7.423904974016332E-4,0.0013262599469496025
623,894,7.423904974016332E-4,0.0010940919037199133
623,822,7.423904974016332E-4,7.7339520494973E-4
623,768,0.0014847809948032665,0.0029282576866764276
623,669,7.423904974016332E-4,6.56167979002625E-4
623,498,0.002969561989606533,0.003798670465337134
623,462,7.423904974016332E-4,9.165902841429888E-4
623,345,7.423904974016332E-4,0.0011587485515643125
623,588,7.423904974016332E-4,0.0013280212483399746
470,813,0.058919803600654665,0.03913043478260872
470,885,0.088379705400982,0.06459330143540673
470,408,0.062193126022913256,0.037735849056603765
470,714,0.01309328968903437,0.008839779005524863
470,732,0.062193126022913256,0.035514018691588774
470,615,0.027823240589198037,0.013127413127413126
470,768,0.01800327332242226,0.01610541727672035
470,192,0.0032733224222585926,0.004065040650406503
470,894,0.008183306055646482,0.0054704595185995665
470,588,0.004909983633387889,0.003984063745019924
470,201,0.03927986906710311,0.02739726027397262
470,687,0.008183306055646482,0.004960317460317462
470,264,0.03927986906710311,0.02518363064008396
470,471,0.044189852700491,0.046793760831889096
470,210,0.027823240589198037,0.022696929238985315
470,489,0.07528641571194762,0.05469678953626634
470,534,0.01309328968903437,0.010512483574244415
470,840,0.03436988543371522,0.022653721682847898
470,435,0.009819967266775777,0.006085192697768766
470,480,0.07201309328968904,0.06043956043956046
470,444,0.016366612111292964,0.012674271229404318
470,21,0.0032733224222585926,0.001902949571836347
470,3,0.006546644844517185,0.011594202898550718
470,453,0.027823240589198037,0.0278688524590164
470,255,0.0016366612111292963,6.954102920723229E-4
470,147,0.03436988543371522,0.024418604651162808
470,678,0.01309328968903437,0.007421150278293136
470,750,0.016366612111292964,0.01254705144291092
470,12,0.0032733224222585926,0.001710863986313088
470,597,0.0032733224222585926,0.00196270853778214
470,624,0.01309328968903437,0.004776119402985075
470,552,0.006546644844517185,0.006745362563237775
470,867,0.006546644844517185,0.003872216844143272
470,129,0.004909983633387889,0.003278688524590166
470,48,0.008183306055646482,0.003058103975535171
470,507,0.004909983633387889,0.0027932960893854754
470,75,0.011456628477905073,0.008284023668639055
470,183,0.006546644844517185,0.0041450777202072546
470,93,0.01309328968903437,0.01013941698352345
470,120,0.0032733224222585926,0.0018674136321195154
470,318,0.01800327332242226,0.015536723163841812
470,300,0.0032733224222585926,0.0028985507246376825
470,741,0.0016366612111292963,0.0020533880903490765
470,390,0.004909983633387889,0.0020993701889433173
470,282,0.0016366612111292963,6.489292667099289E-4
470,777,0.0016366612111292963,8.680555555555559E-4
470,570,0.0016366612111292963,0.0011428571428571434
470,723,0.004909983633387889,0.003973509933774834
470,759,0.004909983633387889,0.0025423728813559346
470,363,0.0032733224222585926,0.002006018054162488
470,543,0.0016366612111292963,9.794319294809018E-4
470,372,0.0016366612111292963,0.0016501650165016504
470,849,0.009819967266775777,0.00493421052631579
470,102,0.0032733224222585926,0.0032154340836012887
470,381,0.0016366612111292963,6.116207951070336E-4
470,642,0.0016366612111292963,7.757951900698217E-4
470,57,0.0016366612111292963,7.892659826361486E-4
470,30,0.008183306055646482,0.005252100840336136
470,84,0.0016366612111292963,0.0020618556701030933
470,165,0.0032733224222585926,0.00289855072463768
470,399,0.0016366612111292963,0.001226993865030676
470,858,0.0016366612111292963,7.473841554559047E-4
470,516,0.0016366612111292963,6.112469437652815E-4
101,345,0.2660300136425648,0.2259559675550408
101,543,0.06548431105047749,0.04701273261508327
101,858,0.02455661664392906,0.013452914798206282
101,156,0.06002728512960437,0.04646251319957761
101,588,0.001364256480218281,0.001328021248339974
101,876,0.034106412005457026,0.02187226596675417
101,372,0.009549795361527967,0.011551155115511547
101,102,0.15552523874488403,0.1832797427652734
101,138,0.02592087312414734,0.018905472636815936
101,759,0.0068212824010914054,0.004237288135593223
101,561,0.027285129604365622,0.0158102766798419
101,507,0.004092769440654843,0.0027932960893854745
101,3,0.0068212824010914054,0.014492753623188394
101,282,0.002728512960436562,0.0012978585334198572
101,363,0.05593451568894952,0.04112337011033098
101,687,0.002728512960436562,0.001984126984126984
101,327,0.009549795361527967,0.010071942446043168
101,219,0.01227830832196453,0.011320754716981137
101,291,0.005457025920873124,0.0034217279726261765
101,750,0.001364256480218281,0.0012547051442910915
101,471,0.004092769440654843,0.005199306759098787
101,273,0.008185538881309686,0.007025761124121781
101,579,0.01637107776261937,0.011560693641618495
101,255,0.021828103683492497,0.011126564673157162
101,714,0.008185538881309686,0.006629834254143645
101,408,0.008185538881309686,0.005958291956305856
101,39,0.0286493860845839,0.03867403314917128
101,525,0.004092769440654843,0.0027347310847766638
101,264,0.0068212824010914054,0.005246589716684157
101,57,0.0068212824010914054,0.003946329913180742
101,246,0.004092769440654843,0.0023603461841070032
101,786,0.002728512960436562,0.0021953896816684962
101,651,0.005457025920873124,0.007246376811594202
101,354,0.027285129604365622,0.014114326040931555
101,480,0.001364256480218281,0.0013736263736263735
101,201,0.004092769440654843,0.003424657534246576
101,624,0.001364256480218281,5.970149253731341E-4
101,642,0.002728512960436562,0.0015515903801396427
101,417,0.001364256480218281,0.0013262599469496018
101,723,0.001364256480218281,0.0013245033112582777
101,309,0.01227830832196453,0.014539579967689835
101,732,0.001364256480218281,9.345794392523359E-4
101,885,0.01227830832196453,0.010765550239234452
101,597,0.0068212824010914054,0.004906771344455349
101,453,0.0068212824010914054,0.008196721311475409
101,426,0.005457025920873124,0.009174311926605503
101,84,0.001364256480218281,0.002061855670103093
101,75,0.001364256480218281,0.001183431952662722
101,444,0.004092769440654843,0.0038022813688212936
101,174,0.001364256480218281,7.955449482895783E-4
101,435,0.001364256480218281,0.0010141987829614606
101,210,0.001364256480218281,0.0013351134846461945
101,606,0.001364256480218281,7.423904974016333E-4
110,507,0.011244979919678716,0.013035381750465555
110,840,0.00963855421686747,0.01294498381877023
110,795,0.033734939759036145,0.040935672514619895
110,570,0.00642570281124498,0.009142857142857149
110,111,0.058634538152610445,0.06506238859180041
110,651,0.014457831325301205,0.032608695652173926
110,282,0.09558232931726908,0.07722258273848154
110,678,0.06987951807228916,0.08070500927643787
110,606,0.010441767068273093,0.009651076466221237
110,660,0.00321285140562249,0.003415883859948763
110,858,0.03855421686746988,0.035874439461883435
110,759,0.07791164658634538,0.08220338983050855
110,732,0.023293172690763052,0.027102803738317752
110,156,0.018473895582329317,0.024287222808870124
110,642,0.028112449799196786,0.02715283165244376
110,444,0.020883534136546186,0.03295310519645123
110,516,0.014457831325301205,0.011002444987775068
110,714,0.0024096385542168677,0.003314917127071824
110,768,0.004016064257028112,0.007320644216691067
110,777,0.005622489959839358,0.0060763888888888925
110,48,0.005622489959839358,0.00428134556574924
110,165,0.00321285140562249,0.005797101449275361
110,255,0.028112449799196786,0.024339360222531303
110,624,0.00642570281124498,0.004776119402985075
110,705,0.010441767068273093,0.007975460122699393
110,192,0.00642570281124498,0.01626016260162601
110,129,0.028112449799196786,0.03825136612021861
110,561,0.021686746987951807,0.021343873517786573
110,381,0.06265060240963856,0.04770642201834863
110,597,0.00963855421686747,0.011776251226692843
110,408,0.020883534136546186,0.025819265143992055
110,822,0.013654618473895583,0.01314771848414541
110,237,0.005622489959839358,0.004055619930475088
110,471,0.024899598393574297,0.05372616984402082
110,102,0.014457831325301205,0.028938906752411606
110,183,0.014457831325301205,0.01865284974093265
110,363,0.001606425702811245,0.002006018054162488
110,30,0.010441767068273093,0.013655462184873955
110,138,0.004016064257028112,0.004975124378109458
110,291,0.02891566265060241,0.030795551753635603
110,147,0.007228915662650603,0.010465116279069778
110,57,0.020883534136546186,0.020520915548539867
110,867,0.005622489959839358,0.0067763794772507276
